Filename,Card Name,AI Prompt
core-venom-brand.png,Giftmal,"Fantasy trading card game illustration, digital-painterly style. A violet-black venom brand mark briefly burning into the claw or blade of a creature. Color palette: dark violet and deep black tones. Pure art motif, no text, no borders, no UI elements. Aspect ratio 4:3."
core-verdant-return.png,Grüne Wiederkehr,"Fantasy trading card game illustration, digital-painterly style. Fresh green life returns powerfully from the forest floor, letting old roots bloom anew. Color palette: lush green and deep brown tones. Pure art motif, no text, no borders, no UI elements. Aspect ratio 4:3."
core-verdant-shaman.png,Grünwuchs-Schamanin,"Fantasy trading card game illustration, digital-painterly style. A young female shaman with an ivy-entwined staff standing amidst freshly sprouting greenery. Color palette: lush green and deep brown tones. Pure art motif, no text, no borders, no UI elements. Aspect ratio 4:3."
core-vigilwave-charm.png,Wachsamkeitswoge,"Fantasy trading card game illustration, digital-painterly style. A gentle water wave keeping a creature briefly wide awake and ready to attack at the same time. Color palette: cool blue and turquoise tones. Pure art motif, no text, no borders, no UI elements. Aspect ratio 4:3."
core-vitalward-sigil.png,Lebenswacht-Siegel,"Fantasy trading card game illustration, digital-painterly style. A pulsating seal made of warm metal watchfully protecting its bearer's life force. Color palette: neutral material tones, warm copper, gold. Pure art motif, no text, no borders, no UI elements. Aspect ratio 4:3."
core-void-assassin.png,Leerenassassine,"Fantasy trading card game illustration, digital-painterly style. A shadowy female assassin from the void striking first and lightning-quick with a fatally poisoned blade. Color palette: dark violet and deep black tones. Pure art motif, no text, no borders, no UI elements. Aspect ratio 4:3."
core-void-covenant.png,Bund der Leere,"Fantasy trading card game illustration, digital-painterly style. A dark covenant with the void offering the caller a choice between damage, ruin, or insight. Color palette: dark violet and deep black tones. Pure art motif, no text, no borders, no UI elements. Aspect ratio 4:3."
core-void-marshal.png,Leerenmarschall,"Fantasy trading card game illustration, digital-painterly style. An undead marshal in tattered armor watchfully holding the position with a raised sword. Color palette: dark violet and deep black tones. Pure art motif, no text, no borders, no UI elements. Aspect ratio 4:3."
core-void-rift.png,Leerenspalte,"Fantasy trading card game illustration, digital-painterly style. A desolate, cracked landscape with a gaping violet-black rift into nothingness. Color palette: neutral waste tones, dark stone, deep violet rift. Pure art motif, no text, no borders, no UI elements. Aspect ratio 4:3."
core-voidtoll-shrine.png,Leerenzoll-Schrein,"Fantasy trading card game illustration, digital-painterly style. A sinister shrine in the middle of the void demanding its dark toll from anyone passing it. Color palette: dark violet and deep black tones. Pure art motif, no text, no borders, no UI elements. Aspect ratio 4:3."
core-wardflame-sentinel.png,Schildglut-Wächterin,"Fantasy trading card game illustration, digital-painterly style. A female warden with a golden glowing fire shield standing unflinchingly on guard. Color palette: warm gold and white tones, soft flame glow. Pure art motif, no text, no borders, no UI elements. Aspect ratio 4:3."
core-wardglow-censer.png,Schutzglut-Räuchergefäß,"Fantasy trading card game illustration, digital-painterly style. A warmly glowing censer dispersing protective, golden smoke. Color palette: neutral material tones, warm gold smoke. Pure art motif, no text, no borders, no UI elements. Aspect ratio 4:3."
core-warding-thorns.png,Wehrdorn-Hecke,"Fantasy trading card game illustration, digital-painterly style. An impenetrable hedge of sharp, defensive thorns protectively enclosing an entire territory. Color palette: lush green and deep brown tones. Pure art motif, no text, no borders, no UI elements. Aspect ratio 4:3."
core-wardlight-acolyte.png,Schutzlicht-Akolythin,"Fantasy trading card game illustration, digital-painterly style. A female acolyte with a luminous protection symbol standing watchfully before a sanctuary. Color palette: warm gold and white tones. Pure art motif, no text, no borders, no UI elements. Aspect ratio 4:3."
core-wardsteel-bastion.png,Wardstahl-Bollwerk,"Fantasy trading card game illustration, digital-painterly style. A massive bulwark made of dull steel standing like an impregnable fortress wall. Color palette: neutral material tones, dull steel grey. Pure art motif, no text, no borders, no UI elements. Aspect ratio 4:3."
core-wardstone-idol.png,Wardstein-Idol,"Fantasy trading card game illustration, digital-painterly style. A simple protection idol carved from grey wardstone standing at the edge of a camp. Color palette: neutral stone material tones, grey. Pure art motif, no text, no borders, no UI elements. Aspect ratio 4:3."
core-warforged-standard.png,Kriegsgeschmiedetes Feldzeichen,"Fantasy trading card game illustration, digital-painterly style. A military standard forged in countless battles, made of dented yet indestructible metal. Color palette: neutral material tones, battered iron. Pure art motif, no text, no borders, no UI elements. Aspect ratio 4:3."
core-warhorn-standard.png,Kriegshorn-Feldzeichen,"Fantasy trading card game illustration, digital-painterly style. A military standard equipped with a war horn ready to sound the attack. Color palette: neutral material tones, brass, iron. Pure art motif, no text, no borders, no UI elements. Aspect ratio 4:3."
core-wellhoard-forge.png,Hortquell-Schmiede,"Fantasy trading card game illustration, digital-painterly style. A wealthy forge at a bubbling spring, surrounded by hoarded treasures and smithing tools. Color palette: neutral material tones, warm golden treasures, cool water. Pure art motif, no text, no borders, no UI elements. Aspect ratio 4:3."
core-wellspring-charm.png,Quellzauber-Amulett,"Fantasy trading card game illustration, digital-painterly style. A small, clear amulet shimmering in the light of a bubbling spring. Color palette: neutral material tones, silver, clear water crystal. Pure art motif, no text, no borders, no UI elements. Aspect ratio 4:3."
core-wellspring-cistern.png,Quellzisterne,"Fantasy trading card game illustration, digital-painterly style. A stone cistern collecting the clear water of a nearby spring. Color palette: neutral stone material tones, clear water. Pure art motif, no text, no borders, no UI elements. Aspect ratio 4:3."
core-wild-glade.png,Wildlichtung,"Fantasy trading card game illustration, digital-painterly style. A sun-drenched forest clearing with tall grass and gnarled old trees. Color palette: neutral landscape tones, lush greens, sunbeam gold. Pure art motif, no text, no borders, no UI elements. Aspect ratio 4:3."
core-wildfire-boar.png,Wildfeuerkeiler,"Fantasy trading card game illustration, digital-painterly style. A wild boar with blazing bristles plowing burningly through dry undergrowth. Color palette: warm red and intense orange tones, fire. Pure art motif, no text, no borders, no UI elements. Aspect ratio 4:3."
core-wildgrowth-field.png,Wildwuchsfeld,"Fantasy trading card game illustration, digital-painterly style. A wide field full of rampantly sprawling, green wild growth extending to the horizon. Color palette: lush green and deep brown tones. Pure art motif, no text, no borders, no UI elements. Aspect ratio 4:3."
core-wildgrowth-surge.png,Wildwuchs-Schub,"Fantasy trading card game illustration, digital-painterly style. A sudden green growth surge making a creature's tendons and muscles swell powerfully. Color palette: lush green and deep brown tones. Pure art motif, no text, no borders, no UI elements. Aspect ratio 4:3."
core-wildheart-surge.png,Wildherz-Schwall,"Fantasy trading card game illustration, digital-painterly style. A wild green surge of power briefly flooding the heart of a fighting creature. Color palette: lush green and deep brown tones. Pure art motif, no text, no borders, no UI elements. Aspect ratio 4:3."
core-wildroot-banner.png,Wildwurzel-Banner,"Fantasy trading card game illustration, digital-painterly style. A banner formed from interwoven roots standing firmly anchored amidst wild growth. Color palette: lush green and deep brown tones. Pure art motif, no text, no borders, no UI elements. Aspect ratio 4:3."
core-wildroot-graft.png,Wildwurzel-Veredelung,"Fantasy trading card game illustration, digital-painterly style. Powerful green root vines grafting and growing into the musculature of a creature. Color palette: lush green and deep brown tones. Pure art motif, no text, no borders, no UI elements. Aspect ratio 4:3."
core-wildseed-grove.png,Wildsaat-Hain,"Fantasy trading card game illustration, digital-painterly style. An ancient grove full of germinating wild seeds ready to bring forth new life at any time. Color palette: lush green and deep brown tones. Pure art motif, no text, no borders, no UI elements. Aspect ratio 4:3."
core-wildwatch-oath.png,Wildwacht-Schwur,"Fantasy trading card game illustration, digital-painterly style. A wild oath keeping a creature briefly motionless yet unshakably on guard. Color palette: lush green and deep brown tones. Pure art motif, no text, no borders, no UI elements. Aspect ratio 4:3."
core-wings-of-dawn.png,Schwingen der Morgenröte,"Fantasy trading card game illustration, digital-painterly style. Light golden wings of dawn briefly growing from the back of a creature. Color palette: warm gold and white tones. Pure art motif, no text, no borders, no UI elements. Aspect ratio 4:3."
core-wisproot-cache.png,Wisproot-Cache,"Fantasy trading card game illustration, digital-painterly style. A hidden cache decorated with intricate root patterns, full of tiny glowing wisps. Color palette: neutral wood tones, glowing gold wisps. Pure art motif, no text, no borders, no UI elements. Aspect ratio 4:3."
core-wither-touch.png,Auszehrender Strom,"Fantasy trading card game illustration, digital-painterly style. A cold, draining stream of water washing grown strength away from a creature. Color palette: cool blue and turquoise tones. Pure art motif, no text, no borders, no UI elements. Aspect ratio 4:3."
core-witherfang-veil.png,Fäulzahn-Schleier,"Fantasy trading card game illustration, digital-painterly style. A foul violet veil making the teeth of a shrouded creature drip with venom. Color palette: dark violet and deep black tones, sickly green drops. Pure art motif, no text, no borders, no UI elements. Aspect ratio 4:3."
core-witherglass-idol.png,Welkglas-Idol,"Fantasy trading card game illustration, digital-painterly style. A cloudy, tarnished glass idol enclosing withered plant remnants. Color palette: neutral material tones, frosted glass, dead brown. Pure art motif, no text, no borders, no UI elements. Aspect ratio 4:3."
core-witherplague-shrine.png,Seuchenwelk-Schrein,"Fantasy trading card game illustration, digital-painterly style. A shrine afflicted by plague and decay, dispersing withering, violet rot vapors. Color palette: dark violet and deep black tones. Pure art motif, no text, no borders, no UI elements. Aspect ratio 4:3."
core-wraithbound-ledger.png,Schattengebundenes Kontobuch,"Fantasy trading card game illustration, digital-painterly style. A dark ledger with shadowy, moving characters on yellowed paper. Color palette: neutral material tones, dark leather, faint purple shadows. Pure art motif, no text, no borders, no UI elements. Aspect ratio 4:3."
core-wraithbound-manacle.png,Schattengebundene Fessel,"Fantasy trading card game illustration, digital-painterly style. A heavy iron shackle wrapped in shadow smoke lying cold on a stone pedestal. Color palette: neutral material tones, dark iron, dark violet smoke. Pure art motif, no text, no borders, no UI elements. Aspect ratio 4:3."
core-wraithcall-pact.png,Schattenruf-Pakt,"Fantasy trading card game illustration, digital-painterly style. A whispering pact with shadowy spirits draining life force from the opponent and revealing new knowledge. Color palette: dark violet and deep black tones. Pure art motif, no text, no borders, no UI elements. Aspect ratio 4:3."
core-wraithwing-stalker.png,Schwingenschatten,"Fantasy trading card game illustration, digital-painterly style. A shadowy spirit with translucent, dark wings gliding silently through the night. Color palette: dark violet and deep black tones. Pure art motif, no text, no borders, no UI elements. Aspect ratio 4:3."
core-zealous-vanguard.png,Eifervorhut,"Fantasy trading card game illustration, digital-painterly style. A zealous female vanguard with a golden shield charging impatiently first into battle. Color palette: warm gold and white tones. Pure art motif, no text, no borders, no UI elements. Aspect ratio 4:3."
